"","text"
"1383","That pussy gone DROWN you"
"1384","Me after watching la Llorona if I catch her in my dream"
"1385","Saved my money thanks king"
"1386","She seems clingy aff"
"1387","@theyknowkel The curse of La Llorona"
"1388","See it in theaters and come out alive... or see her in person and possibly die? That’s an easy choice I’ll see y’all in Mexico <U+0001F480>"
"1389","So my brothers and I decided to go watch #LaLlorona but it’s not so much that the movie was scary.. it’s the stories my mom has told us before about her that’s not gonna let us sleep tonight <U+0001F629>"
"1390","What are the odds of me running into my little brother at the movies lmaooo saved his ass too they didn’t wanna let him in to la llorona"
"1391","Just finished watching @lalloronamovie and it was dope as fuk but to me it wasn't scary I wish @creepypuppet would make movies that would make me jump. But props to all the actors and crews who made this!!! #LaLlornaMovie #RT!!"
"1392","Just finished watching @lalloronamovie and it was dope as fuk but to me it wasn't scary I wish @creepypuppet would make movies that would make me jump. But props to all the actors and crews who made this!!! #LaLlorona #RT!!"
"1393","I woke up from a nightmare revolving around... guess who... yes La Llorona... haven’t had dreams about her for a long while"
"1394","just watched @lalloronamovie , yeah i’m not sleeping tonight."
"1395","I’ve never jumped as hard as I did in La Llorona <U+0001F62D><U+0001F62D>"
"1396","Growing up lowkey believing in La Llorona, the movie lowkey scared me lmao"
"1397","I’m tryna go and watch La Llorona w someone"
"1398","Who’s trynna come with me to watch la llorona <U+0001F605>"
"1399","my favorite thing is seeing families go to church today while mine goes to watch the curse of la llorona asgshskskwsjsdhsjks"
"1400","Someone please go watch La Llorona with me. I will pay just be my date."
"1401","But anyway, La Llorona was the worst movie of the year. Save your money.

The main characters kids don’t even get clapped in a film about a spirit who quickscopes children. Wack."
"1402","They rly fucked up white washing la llorona... it coulda taken place in Guanajuato, IN SPANISH, coulda had like a storyline where 12 yr old kids are telling scary stories at night en el rancho and la llorona legend is told and later that night they’re woken up by her crying LIKE"
"1403","@lalloronamovie It’s @BraxxdaDestroyR in the garden last Saturday @spicydragonroll @sumiOss @DarthVodkas @Onslaught1134"
"1404","Going to watch La Llorona"
"1405","Fuck a spoiler window

The scariest part and only scary part of La Llorona was this bitches size 13 feet and for some fucking reason they zoomed into it

She out here being 6’7”, Latino and depressed smh wait that’s me lmao"
"1406","This reminds me of you @big_daddy_bry"
"1407","This is me"
"1408","@SlasherTrash @Rabid_Womble @thehorrorchick @PixelElixir @lalloronamovie @cineworld And the Nun is #1 grossing of the conjuring universe, yet still undoubtedly the worst film*

*Until now. La Llorona is *painfully* poor. This universe can do - and has done - better. Gawdddd haha"
"1409","The best actor ever <U+2764><U+FE0F>
Love that movie<U+0001F499><U+0001F600>"
"1410","No one is down to watch La Llorona with me <U+0001F644>"
"1411","I quote this everyday and everyone just thinks I’m stupid:/"
"1412","I really want to go see La Llorona"
"1413","I'll continue to see them, but no other horror movies should feel like these. 

Do something original."
"1414","i’m tryna go see the curse of la llorona <U+0001F617>"
"1415","Who wanna see The Curse Of La Llorona tonight ?<U+0001F975>"
"1416","working at the movies and hearing people try to pronounce Curse of La Llorona has really been an experience"
"1417","THE CURSE OF LA LLORONA is the best non-CONJURING entry into the Conjuring Universe. #sorrynotsorry"
"1418","Should I go see Curse of La Llorona?"
"1419","have any of you guys seen la llorona yet and if you have is it good???"
"1420","can someone answer pls"
"1421","So my cousin got scared of La Llorona so his mom told him not to worry because the Llorona doesn’t have her papers <U+0001F602><U+0001F602>"
"1422","Just finished watching La Llorona and it was a decent movie, Movie Raiting 4.7"
"1423","@AlfredSpellman Horrible title for Curse of La Llorona. It’s in my wheelhouse and I stumble remembering the title."
"1424","#LaLlorona: 7.5/10; I can’t pass up a good Horror-Thriller Movie, especially one that has ties to my childhood &amp; background (Mex-Catholic). Not to spoil anything, let’s say w/its ‘history’ makes for a good solid scary movie, especially for the little ones. #TheConjuringUniverse"
"1425","@TrentsMyName @bjroche70 @Pennibeth @katiecotter56 @BettyBuckley @SSS94863723 @HelloDollyBway I see you are talking about another movie not 'Curse of La Llorona'"
"1426","Me trying to play it cool after I fart in public <U+0001F602>"
"1427","what’s your version of la llorona?"
"1428","@flyingtiger1 @lalloronamovie @RegalMovies That's not my Visa, that's a bar code. Thanks for your concern though lol."
"1429","Tryna go to the drive in tonight to see The curse of La Llorona"
"1430","I feel like when I watch La Llorona I’m going to be pissed and disappointed"
"1431","I grew up in Albuquerque’s South Valley. That is where I first heard the tales of La Llorona (The Weeping Woman or the Crying One). The legend is that a mother drowned her children and now haunts the banks of the river looking for them so she can get to heaven."
"1432","La Llorona is such a iconic scary story! I have to see this movie! #cursePrizeGiveaway"
"1433","@nct_127 La llorona...the legend ghost"
"1434","Nope not going to watch it"
"1435","tia-“ what is yalls knowledge of la llorona?” 
tio-“ I DONT KNOW SHIT because i cut them off before they start talking about her”"
"1436","Just came back from a party now we are going to go see la curse of la llorona"
"1437","La llorona only come for good kids , she aint coming for none of us <U+0001F643>"
"1438","la llorona was actually pretty scary and i can not stop thinking about it"
"1439","11 million euros estimation for After in France. Bloody hell"
"1440","pray for me while i’m watching la llorona in theaters in less that 11 minutes"
"1441","my grandma is in her high 60’s and she’s watching the “La Llorona “ movie bruh , i can’t even watch The Conjuring by myself LMAO she’s been waiting for the movie since birth"
"1442","my grandma is in her high 60’s  and she’s watching La Llorona “ I can’t even watch The Conjuring noice by myself LMAO she been waiting for the movie since birth"
"1443","@justinsbreath I hope that la llorona woman gets u"
"1444","@dantelfer @katrinasivad I didn't see one by myself but I did see La Llorona with my buddy @JCstandup yesterday morning and lemme tell you, it's a stressful fun time"
"1445","Going to go see The Curse of La Llorona with my boo <U+0001F60B>"
"1446","this video is never not hilarious"
"1447","To anyone who willingly went to go see The Curse of La Llorona, I understand you need a lot of help. Reach out to SAMHSA’s National Helpline at 1-800-662-4357. Talk to someone about your mental health."
"1448","should i go see Little or The Curse of La Llorona"
"1449","I reference this so many times but none of my friends get it :("
"1450","Trying to watch la llorona"
"1451","No lie, I’m trying to go see La llorona tonight<U+0001F602>"
"1452","@laurensluxury Go see la llorona and tell me if it’s good or not"
"1453","If you have seen La Llorona is it with going to the movies for ??"
"1454","So basically if La Llorona were to come and snatch me I'd be fine with that. Drown me in a river, see if I care."
"1455","Okay. So. #LaLlorona is... okay.

It should have been about Patricia Velasquez’ character though, freaking EASILY"
"1456","I just saw the Curse of La Llorona movie. Not bad, there is a lot of scare jumps."
"1457","The Curse of La Llorona (2019) <U+2B50><U+FE0F><U+2B50><U+FE0F><U+2B50><U+FE0F> 3/5
#TheCurseOfLaLlorona"
"1458","Getting ready to go see La Llorona .. Bout to eat a couple edibles lol n see how this goes.!"
"1459","La Llorona without any context"
"1460","My mom just went to watch the curse of la Llorona without me so rude"
"1461","The Curse of La Llorona was really bad lol"
"1462","Lowkey ready to go home and watch The Curse of La Llorona <U+0001F608>"
"1463","@Scaretroducing @Rabid_Womble @thehorrorchick @PixelElixir @lalloronamovie @cineworld Most of the bad reviews I've read have said that the one bright spot is that it's at least better than The Nun. 

I'll try to check out The Nun before I go. 

It's currently £4.49 to rent though. Hopefully it'll hit Prime or Netflix soon."
"1464","I really want to go watch la llorona but I have no one to go with /:"
"1465","Who’s trying to see La Llorona"
"1466","just saw the la llorona movie and honestly if the jesus christ cholo was in it everything would’ve good"
"1467","i really wanted to see the curse of la llorona"
"1468","I don’t appreciate #LaLlorona not having subtitles for my white-washed, Puerto Rican ass."
"1469","Come over I cry every night before my shift starts <U+0001F625>"
"1470","Is ‘The Curse of La Llorona’ a good movie? Anyone see it?"
"1471","I really want to go watch La Llorona tonight"
"1472","I’m the white woman"
"1473","the curse of la llorona was so good, folks. u heard it from me. i loved it. i’ll tweet again in another few hours. hope u all have a thoughtful day."
"1474","The Curse of La Llorona = trash trash trash"
"1475","went out to eat now im going see la llorona"
"1476","This morning @lalalalupey <U+0001F602><U+0001F602>"
"1477","La llorona really made my childhood nightmares come to life lmao"
"1478","The curse of la llorona is def a go see film... however I agree on critics saying a part 2 will be garbage"
"1479","Congrats to @lalloronamovie! $56 million+ first weekend, worldwide box office. Incredible! Saw it in @4DXglobal. Didn't sleep to well last night though..."
"1480","Congrats to @lalloronamovie! Great film! Saw it in @4DXglobal."
"1481","I’m going to see La Llorona Tuesday. Got to!"
"1482","Slept in, did laundry, cleaned the house, smoked all day &amp; now time to see #LaLlorona &amp; see what’s all the hype about you guys are talking about"
"1483","I just showed a picture of Billie Eilish to my family and they said “QUIEN ES ESS FEA SIN OJOS LA LLORONA????” Happy Easter"
"1484","I just showed a picture of Billie Eilish to my family and they said “QUIEN ES ESS FEA SIN OJOS LA LLORONA?” Happy Easter"
"1485","I just showed a picture of Billie Eilish to my family and they said “QUIEN ES ESA FEA SIN OJOS LA LLORONA?????” Happy Easter"
"1486","I just showed a picture of Billie Eilish to my family and they said “QUIEN ES ESA FEA SIN OJOS LA LLORONA?” Happy Easter"
"1487","Don’t watch la llorona not worth it just cheap jump scares and recycled material"
"1488","y’all the curse of la llorona...... im not mad abt it......"
"1489","la llorona was good there was just too many jump scares which are annoying"
"1490","Came to watch The Curse of La Llorona and never seen so many Mexican families in one theater <U+0001F602>"
"1491","#TheCurseOfLaLlorona I went to see this movie yesterday and it was pretty scary, I'm not going to lie and it knocked Shazam from the top spot at the box office. La Llorona has brought in over 25 million in its first week, I never thought it would knock Shazam from #1. Crazy!"
"1492","I just saw the The Curse of La Llorona and like omfg. Scared shitless."
"1493","Have any of my followers seen, La Llorona??? Is it good<U+2049><U+FE0F><U+2049><U+FE0F>"
"1494","Who saw the movie la llorona? &amp; is it worth seeing"
"1495","I’m a lil bitch when it come to horror but if it’s good I’ll watch it"
"1496","So me, @EGirlWhore, @DavidMAtwood and @DavidPollak14 are watching The Curse of La Llorona. Lea keeps jumping, David’s ready to go home and pollak is chillin"
"1497","@SheaSerrano This is the only man who can stop La Llorona"
"1498","Was the movies La Llorona scary ???"
"1499","me: pronounces ""La Llorona"" correctly

every white person: wait- say that again????"
"1500","why is this me ahahahahaa"
"1501","Chase convinced me to go watch La Llorona ... I’m such a wuss. You guys DO NOT understand. <U+0001F623>"
"1502","Hearing these white people constantly mis-pronounce La Llorona...makes me wish she’d take their kids."
"1503","The Curse of La Llorona? 2/5 stars"
"1504","Thinks I need after watching La Llorona 
1. Curandero 
2. White candles 
3. Wooden cross"
"1505","I have to admit The Curse of La Llorona is actually pretty good"
"1506","lol my dad asked me to go watch la llorona with him, YEAH NO. <U+0001F927><U+0001F602> I’m scaredddddx"
"1507","#LaLlorona is fun and scary. A bit repetitive and the mythology isn’t what it could be. Like the fairy tale morality aspect of it though. Not great and will never watch again but I had a good time."
"1508","La llorona real asf <U+0001F602><U+0001F602> I hope y’all know that"
"1509","why is this aspaisa..."
"1510","Watching la llorona but on Twitter instead because I’m too scared to look"
"1511","we watched la llorona and honestly..... [silence]"
"1512","@EZuelow As a boy in Nambe we were constantly told and talking about La Llorona. Still makes my hair stand on end!!"
"1513","La llorona is actually a good movie"
"1514","Word ? Damn that’s corny"
"1515","La Llorona with my cousins tonight <U+0001F47B>"
"1516","I love this video so much <U+0001F480>"
"1517","I wanna see The Curse of La Llorona, that’s Eastery, right?"
"1518","Was going to skip @lalloronamovie, but now I'm intrigued...? #LaLlorona #movies"
"1519","i STILL havent finished the la llorona ep bc it scared me lol"
"1520","The Curse Of La Llorona was actually great. I kind of want to see it again. The thought of James Wan and Atomic Monsters re creating other popular supernatural stories though. I’d be here for that"
"1521","A whole controversy started because a white lead was in the new La Llorona movie when in reality it made the story better than them could of having a Hispanic lead."
"1522","This shit cracks me up every time I come across it"
"1523","La Llorona has been one of the best movies I’ve seen in awhile !! It was good wows"
"1524","Pet Sematary or The curse of La Llorona .. WHICH ONE SHOULD I WATCH TONIGHT!?"
"1525","I been laggin but if u really trynna go watch la llorona with me later lmk dm <U+0001F60B><U+0001F60B> I won’t lag this time <U+0001F629>"
"1526","Someone said The Curse of the Pedorra <U+0001F629><U+0001F62D>"
"1527","i ramfomly decided to watch la llorona at the movies and i forgot imma miss got <U+0001F62D>"
"1528","Me and 20 of my family members are all fixing to watch @lalloronamovie rn, we’re hoping being together our faith will be strong enough to fight the spirits <U+0001F602><U+0001F602><U+0001F602> @richdl308 @JonjonSalinas"
"1529","The Curse of La Llorona was good but it felt so rushed"
"1530","This shit will forever be funny <U+0001F602>"
"1531","i went to see la llorona today and if you think about it it’s totally easter appropriate, there’s resurrection, church,prayer, and eggs."
"1532","i need to pee but im scared of la llorona drowning me"
"1533","The curse of la llorona was lame"
"1534","<U+0001F480><U+0001F480>fucking love this"
"1535","Gonna head to Farmington to watch La Llorona."
"1536","smh I’m trying to see La Llorona <U+2639><U+FE0F>"
"1537","Great movie @lalloronamovie loved it , the theater was full"
"1538","I could understand why girls hate scary movies and refuse to see la llorona with me, but why are my guy friends all pussies <U+0001F629>"
"1539","They should’ve added this guy and play as the curandero in “La llorona” <U+0001F923>"
"1540","#TheCurseOfLaLlorona is the #1 movie this Easter weekend with $26,5M in 3,372 theaters for a $7,860 (PTA). The $9M horror film has made $56,5M worldwide in it's 1st week &amp; stars Linda Cardellini (Green Book) Raymond Cruz (Alien: Resurrection) &amp; Marisol Ramirez as ""La Llorona""."
"1541","Im going to the movies tonight to see la llorona I’m so scared lmao<U+0001F639><U+0001F639><U+0001F639>"
"1542","I need to see this! Rush!!"
"1543","i want to go watch la llorona but all my friends are pussies<U+0001F614>"
"1544","@latimesent As for me, in the movie theater this weekend I watched the films “The Curse of La Llorona” and “After” (2019). After that, I was pleased to remember what I saw."
"1545","Finally going to the movies . #LaLloronaMovie"
"1546","I’m really a dumb bitch for watching the curse of la llorona in Dolby. I’m not gonna be able to sleep for the next 10 years or have children."
"1547","Me when I accidentally fart in front of a guy."
"1548","Just watched ""Jump Scares XXVII: Revenge of the Scary Ghost"" (aka The Curse of La Llorona), and it's exactly what was expected: Cheap scares, a formulaic story, and nothing you'd remember an hour later. @lalloronamovie #TheCurseofLaLlorona @WarnerBrosEnt"
"1549","Becareful of brining a jack o lantern in your house. That is the equivalent of brining la llorona into your home. Yes that ghoul is attached to jack o lantenrs as well."
"1550","Soo I just watched la llorona and enjoyed it. I see why people would think it's mid but also it's ok to enjoy things that aren't masterpieces"
"1551","i really wanted to go see la llorona lol"
"1552","The curse of la llorona was coo. I’ll beat that bitch up tho tryna come in my house like she own the shit"
"1553","I give La Llorona a 7.5/10 rating"
"1554","I read that you’ll be cursed if you watch that #LaLlorona movie.. no thanks lol"
"1555","How much do I hate scary movies? I had a nightmare about La Llorona the other night and I've NEVER EVEN SEEN A TRAILER. Not sure how that's even possible, but it happened."
"1556","I really don’t understand how the main characters in la llorona movie didn’t know about la llorona AND they lived in Mexico like wtf that’s how y’all know that movie is trash.... 4/10 and it’s also not scary at all"
"1557","Idk why but this reminds me of kas lmaoo"
"1558","This video will never get old<U+0001F602>"
"1559","OH and then we walked out of the theatre right.

and she goes.

“who would win? la llorona or a white suburban family? checkmate. a white suburban family.”"
"1560","we hung out before the movie started and talked abt actual La Llorona lore and then we got popcorn and a small lil pizza and shared and we kept giggling throughout the movie bc some parts were stupid"
"1561","la llorona is a movie??? no why is that a movie"
"1562","My mother has spent the majority of this Easter Sunday trying to convince me that my great uncle has seen and my aunt has heard La Llorona crying.  #lafamilia <U+0001F643>"
"1563","I wanna go see the cure of la llorona"
"1564","Saw la llorona with Erick and he was so scared through out the whole movie <U+0001F644><U+0001F602><U+0001F602><U+0001F602>"
"1565","felt that"
"1566","Make a la lechuza movies, duendes or something shit Mexicans have good scary stories and la llorona was just a big ass no"
"1567","My grandma’s la llorona story is scarier than that movie"
"1568","I enjoyed the movie “La Llorona” but if we talking FACTS!.... shit don’t happen in L.A. ! <U+0001F612>"
"1569","I wanna go see the curse of La Llorona."
"1570","I went with my family to watch La Llorona and a guy said “ hija de su chingada madre “ and the whole movie theater cracked up<U+0001F480><U+0001F602>"
"1571","In the theater seeing La Llorona I’ll update you when it’s over give you my review <U+0001F64F><U+0001F3FD><U+0001F91E><U+0001F3FD>"
"1572","Don’t waste your time seeing La Llorona  they white washed the shit out of it"
"1573","@NabiiRamos The Curse of La Llorona<U+0001F9DF><U+200D><U+2640><U+FE0F>"
"1574","i reference this video all the fuckin time and no one ever gets it lmao"
"1575","@RUBEN_PUNISHER @lalloronamovie Yeah I know that’s why I waited this long to watch any of the 2nd half. I watched 3 episodes, got 7 left well 8 if you count the finale but, I hope to be caught up by then."
"1576","Uncultured critics aren’t the real audience @michaelchaves the movie goers are. From all the reviews I’ve seen, disappointing how you can make a movie so far from it roots and fuck it up. #LaLlorona has so much more lore which was absent to your film. Good try for a poor attempt."
"1577","Are you truly from the southwest if you don't know the myth of La Llorona by heart?"
"1578","Excited to watch la llorona"
"1579","so... THE POWER WENT OUT AT THE THEATRE right before the first scary scene in la llorona <U+0001F480> almost thought it was just the Dolby experience but nah everyone had to go home <U+0001F480>"
"1580","I’ve just been chillin but I’m back and ready to cry more than ever."
"1581","my Mexican ass mom just laughed during the whole la llorona movie"
"1582","Just seen “The Curse of La Llorona” <U+0001F643>"
"1583","I keep looking at this and thinking about how as a child my immediate reaction to most things was WACK"
"1584","Everyone’s posting that they went to go watch La llorona but no ones posting if it was good or not"
"1585","*Watches la llorona*

Literally nobody: 

@Angel_a_bitches: this is scarier because it’s Mexican"
"1586","i told my mom taeyong read the la llorona sign and thought it meant something else and she called him a goober"
"1587","The La Llorona movie might have a 32% on rotten tomatoes but I need to go see it anyway"
"1588","someone go with me to watch la llorona pls"
"1589","Not really a movie person but I want to go watch La llorona."
"1590","Was talking to a classroom of kids at Lakeview Middle two weeks ago. They ALL talked about this movie coming out."
"1591","I hope La Llorona scares the fuck outta me. If it’s only all jump scares I’m going to fight somebody"
"1592","Seeing la llorona with my friends but I’m pretty sure we are walking out as  las lloronas <U+0001F605>"
"1593","crystal and I are watching la llorona and the movie is just pissing us off at this point lmao"
"1594","La llorona better not get me tho because I’ll drown her ass. Bitch be calling for her mom <U+0001F608>"
"1595","Lmao scrolling down someone put “the curse of la cagona” <U+0001F602><U+0001F480>"
"1596","I watched La Llorona and my childhood is over."
"1597","@shahh The Curse of La Llorona"
"1598","@shahh La llorona <U+0001F602> its funny in my opinion"
"1599","Damn they really did la llorona dirty like that..."
"1600","Watched La llorona yesterday tipsy af with some friends, and we were not the only ones.  lol these fools made the movie funny."
"1601","Velma didn't even call the Mystery Inc. #LaLlorona"
"1602","That’s it. La Llorona needs to join the avengers"
"1603","Okay curse of la llorona was worth watching , highly recommend"
"1604","Literally got dragged to see La Llorona<U+0001F644>"
"1605","I’m crying"
"1606","La Llorona with the evo seats and he is getting to comfortable <U+0001F602><U+0001F480>"
"1607","Mannnnn I was actually liking the movie La Llorona but my ass really left cause stupid ass annoying teenagers"
"1608","I want to go watch la llorona but I ain't trying to go alone"
"1609","@BryanAlexander @lalloronamovie La Lallorona. One of my favorite folklore monsters. Statted her up for D&amp;D a few years ago."
"1610","Who’s trying to be my date to go see la llorona <U+0001F927>"
"1611","The theme of #LaLlorona: walls work!!"
"1612","omg nct know about la llorona...... mexican nctzens they getting closer!!"
"1613","Saw La Llorona last night, 11/10 shit myself. Was not disappointed after all these years of being scared of that bitch"
"1614","need to go see that mf scary ass movie the curse of la llorona a$ap"
"1615","Me trying to hide my feelings <U+0001F923>"
"1616","Sef and I were watching #LaLloronaMovie and the lights turned on out of nowhere. everybody was like wtf lmaooooo"
"1617","La Llorona is easily the worst movie of the Conjuring universe."
"1618","I might just go watch la llorona by myself <U+0001F97A>no one likes scary movies as much as me"
"1619","i’m literally going to panic everytime i hear someone cry, la llorona is no joke."
"1620","bout to watch la llorona y’all need anything"
"1621","i’m going to end up doing this because nooooooobody likes scary movies"
"1622","Ffs, why did the #LaLlorona trailer have to come on in the Game of Thrones adverts? Can’t deal with that right now!"
"1623","la llorona movie was a waste of my money I should’ve just watched myself cry in the mirror para esas mamadas"
"1624","Im scared to watch la llorona."
"1625","The Curse of La Llorona one of the worst movies I’ve ever seen, please save your money, not even good enough to be a Netflix movie ..."
"1626","La Llorona is the definition of “Fuck Them Kids”"
"1627","So you’re gonna tell me that after all these years of Mexican people dealing with La Llorona, a white bitch killed her?"
"1628","Wtf $40 to watch La Llorona, this hoe better do a cameo in the theater while we here."
"1629","Who tryna go see The Curse of La Llorona?"
"1630","@SavinTheBees Tell us what you thought about La Llorona"
"1631","The Curse of La Cochina"
"1632","my uncle: “who wants to go watch la llorona?” 
everyone: “me” 
lmaooo so we’re all going tonight i guess"
"1633","@septiceyesandra The shit is, the demon in the nun is supposedly real. And she had scenes in the conjuring films. I wish la llorona did too but she isn't gone.  Either of them are."
"1634","Damm the kids from La llorona really hit the river"
"1635","@CarlosCorrea2 @lalloronamovie @ShazamMovie @SeeBreakthrough @captainmarvel And I went to see Dumbo <U+0001F602> but it was so good!"
"1636","This is some scurrry shit"
"1637","La Llorona was a good branch out movie from the Conjuring franchise"
"1638","I’m so thankful I opened <U+0001F62A>"
"1639","La Llorona better be scary i cried because of this bitch lets see if its worth it"
"1640","corey wont watvh la llorona with me so im deleting our friendship until further notice"
"1641","someone help me convince corey to watch la llorona with me before i start crying"
"1642","o so everyone just wants to go watch La Llorona without me... ouch"
"1643","my mom never accepts my offer to go to the movies theater but today she asked me to take her to see La Llorona  sometime next week"
"1644","i don’t like to willingly be scared"
"1645","@jacob51276719 I went to watch la llorona and I would not suggest it."
"1646","Finally watched La Llorona w my gf and she is absolutely terrified <U+0001F602><U+0001F602><U+0001F602><U+0001F62D><U+0001F62D><U+0001F62D> she remembered all the stories she was told and she must be traumatized still lmao"
"1647","Ok but who wants to go watch the curse of La Llorona w/ me :("
"1648","jungkook on that one vlive"
"1649","Saw La Llorona and it wasn’t too bad, just needed to be scarier"
"1650","Someone come with me"
"1651","So La Llorona could have been way better . The actual story is scarier told in the middle of the night"
"1652","Hollywood will find a way of blaming this on Latinos."
"1653","Watched “The Curse Of La Llorona” last night , from a scale of 1-10 I’d give it a 7 ... expected more <U+0001F937><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"1654","Guys I went to see la llorona and I got so scared that I scratched my mouth really really hard"
"1655","i love this video so much"
"1656","The Curse of La Llorona and lastly The Conjuring 2. Although the main story in The Curse of La Llorona takes place in 1973, the film itself includes a flashback sequence from 1673, which takes place long before the events of The Nun."
"1657","All seven films of the Conjuring Universe, including The Conjuring films, the Annabelle films, The Nun and The Curse of La Llorona take place between 1952 and 1977, with The Nun taking place first, followed by Annabelle: Creation, Annabelle, The Conjuring, Annabelle Comes Home,"
"1658","I almost peed my pants watching #LaLloronaMovie"
"1659","@SukiHopps went to see The Curse of La Llorona and judging from what she told me, it should be La Película es una Mierda"
"1660","I’ve been trying to watch La Llorona since Thursday and still nothing <U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"1661","They should’ve put me in la llorona movie cuz that’s all I do :’)"
"1662","The curse of La Llorona is SCARY AF, and so good. Wow."
"1663","Very suspenceful. Worth watching.<U+0001F44D><U+0001F47B>"
"1664","@lalloronamovie Very suspenceful. Had to watch it been hearing about this Spanish folk tale my entire life.#LaLlorona"
"1665","I was so scared to hear La Llorona in Mexico and I’m scared to go watch the movie <U+0001F602>"
"1666","‘Cause, don’t steal our stories and then make them sucky, Hollywood. @lalloronamovie"
"1667","Watching @lalloronamovie tn <U+0001F480>"
"1668","i don’t understand people brought their kids to see the curse of la llorona. that shit was spooky spooky. my mom would never <U+0001F602>"
"1669","Me asf in the car with my parents rn."
"1670","@BanditoAmbrose Ik I also know LA llorona is a real spirit from mexico...scary shit for sure"
"1671","Me &amp; my hubby are going to watch la llorona right now! Wish us luck <U+0001F648><U+0001F648><U+0001F648>"
"1672","Can’t be mad at that."
"1673","someone said the curse of the cagona.. i can’t <U+0001F629><U+0001F602><U+0001F602><U+0001F602>"
"1674","@LANDN Me!!! and if you want let’s go see the movie “la llorona” <U+0001F920>"
"1675","My mom is going to go see La Llorona and I told her to have fun with that <U+0001F480>"
"1676","The curse of la llorona"
"1677","Who wants to watch The Curse of La Llorona with me? (:"
"1678","This the only nigga who can defeat la llorona"
"1679","im in the theaters watching la llorona and the whole city is in here lmao"
"1680","@angelaisabel_ @lalloronamovie Only good dreams tonight. The movie really messed up my sleep last night."
"1681","Humans when they see the effects of their pollution"
"1682","og I was taking a bubble bath rn and I stg I heard crying, the movie got me being a pussy rn"
"1683","So I saw the La Llorona with my bro in law and our nieces. Thanks for the nightmares <U+0001F91F><U+0001F3FB><U+0001F62D>"
"1684","Who’s trynna go see The Curse of La Llorona ?"
"1685","Curse of La Llorona isn’t as bad as some are making it out to be but it’s not great either."
"1686","I need a date for the curse of La Llorona <U+0001F440>"
"1687","She gone fart and try and play it off<U+0001F923>"
"1688","Idk exactly what this is about but that's definitely the tag for La Llorona"
"1689","were all at the movies about to watch la llorona &amp; chase leans in and tells me i better protect him<U+0001F602><U+0001F602>"
"1690","Half the theater screaming during la llorona lmao"
"1691","The accuracy. <U+0001F639><U+0001F639><U+0001F639>"
"1692","This will be the second remake of La Llorona. Heart stopping scary."
"1693","10/10 recommend watching la llorona in a Dolby theatre. The movie had me scared and jumping"
"1694","Curse of #LaLlorona ’ Tops International Box Office With $30 Million"
"1695","I want to go watch #LaLloronaMovie but nobody wants to go with me.... <U+0001F62D>"
"1696","@cheekieepeachie this movie looks crappy tbh"
"1697","If this isn’t fig when he farts"
"1698","We really just went to see La Llorona on Easter <U+0001F602><U+0001F480><U+0001F605>"
"1699","The Curse of La Llorona bout crazy as fuck"
"1700","Nice very nice with my boo — watching The Curse Of La Llorona"
"1701","I’m trying to go see la llorona w someone’s daughter."
"1702","Same, if only these girls stop playin"
"1703","I grew up living in actual fear of La Llorona so I’m tired of these commercials at night by myself. I live on the fucking lake this bitch gonna come looking <U+0001F62D>"
"1704","I feel like as someone who grew up being scared af by la llorona and then going to see a movie about her and having it not be scary is going to completely destroy all my hope and dreams for her. SHE DESERVES TO BE POTRAYED IN THE LAND WHERE SHE WAS CREATED WHICH IS MEXICO"
"1705","Caption took me out<U+0001F602><U+0001F602><U+0001F602><U+0001F602>"
"1706","just got done watching la llorona, in conclusion, jareds a bitch"
"1707","La llorona good or whatever ion like scary movies like that any way"
"1708","*Me and Jude swimming*
Us: Let’s go watch La Llorona"
"1709","So we’re watching la llorona and then the guy in front of us yells “no habrás la puerta morra” mood af <U+0001F62D><U+0001F602> pinche niña babosa"
"1710","We were watching la llorona and the lady next to us kept saying ""amen""<U+0001F62D><U+0001F62D>"
"1711","Parents went to see La Llorona &amp; sent their maybe 6-8 yr old girl to a different movie..only they sat her in the wrong one.... where no one bought a ticket for so the movie didn’t start. So she sat alone in that theatre for an hour until she finally told us nothing was playing"
"1712","I’m really watching LA LLORONA on YouTube rn <U+0001F602>"
"1713","<U+0001F602><U+0001F602><U+0001F602><U+0001F602><U+0001F602> lmfao i loved  this video when it came out but this video plus the caption got me laughing too hard <U+0001F602><U+0001F602><U+0001F602>"
"1714","Btw I’m dragging your ass to see la llorona this week. on my day off tho"
"1715","Really about to be up all night scaring my family cause we just saw la llorona"
"1716","I give it a 4"
"1717","When Cj farts and tries to play it off."
"1718","Hellboy, Pet Sematary, The Curse of La Llorona, Us....... i gotta go to the movies"
"1719","I went to go see La Llorona, there was nothing but parents there. They went to go see if their parents were telling the truth too <U+0001F602>"
"1720","Y’all need to be into horror to like them I loved la Llorona"
"1721","I really want to go watch la llorona but I know I’m going to be disappointed"
"1722","The Curse of La Llorona is trash"
"1723","la llorona wasn’t as scary as how my mom made her out to be lol"
"1724","Y’all I’m shaking after watching La Llorona why am I such a pussy"
"1725","if you’re expecting la llorona to be scary, you’re going to be disappointed."
"1726","on my way to go see The Curse of La Llorona <U+0001F62C>"
"1727","After watching La Llorona ... I’m never showering or going into the pool ever again. Thanks bye ."
